Metric Category,Metric Name,Value
Broker,CPU Min (%),2.23267
Broker,CPU Max (%),18.17116
Broker,CPU Avg (%),7.30253
Broker,CPU Variance,17.87813
Broker,Memory Min (MB),82.07633
Broker,Memory Max (MB),82.88811
Broker,Memory Avg (MB),82.48168
Broker,Memory Variance,0.06596
Messaging,Latency Min (ms),-9.35435
Messaging,Latency Max (ms),94.98239
Messaging,Latency Avg (ms),12.94897
Messaging,Latency Variance,144.86647
Messaging,Throughput (msgs/sec),107.71712
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
