Metric Category,Metric Name,Value
Broker,CPU Min (%),12.38318
Broker,CPU Max (%),17.11712
Broker,CPU Avg (%),14.32614
Broker,CPU Variance,0.50019
Broker,Memory Min (MB),40.76712
Broker,Memory Max (MB),42.78690
Broker,Memory Avg (MB),41.77144
Broker,Memory Variance,0.32340
Messaging,Latency Min (ms),-13.79251
Messaging,Latency Max (ms),115.41057
Messaging,Latency Avg (ms),13.96822
Messaging,Latency Variance,191.88476
Messaging,Throughput (msgs/sec),277.25339
Messaging,Avg Header Size (bytes),27.76688
Messaging,Data Messages,49842
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,49842
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49842
Purpose Correctness,Total Received,49842
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
