Metric Category,Metric Name,Value
Broker,CPU Min (%),11.59587
Broker,CPU Max (%),16.47727
Broker,CPU Avg (%),13.44744
Broker,CPU Variance,0.40736
Broker,Memory Min (MB),48.42988
Broker,Memory Max (MB),48.86681
Broker,Memory Avg (MB),48.62065
Broker,Memory Variance,0.01111
Messaging,Latency Min (ms),-6.56414
Messaging,Latency Max (ms),166.43739
Messaging,Latency Avg (ms),15.86927
Messaging,Latency Variance,204.76923
Messaging,Throughput (msgs/sec),282.12880
Messaging,Avg Header Size (bytes),27.04728
Messaging,Data Messages,50760
Messaging,Non-Data Messages,437
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50760
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50760
Purpose Correctness,Total Received,50760
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,301
OP Correctness,Total Actual Responses,301
OP Correctness,Total Relevant Requests Recieved,356
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8743
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
