Metric Category,Metric Name,Value
Broker,CPU Min (%),2.00946
Broker,CPU Max (%),17.81609
Broker,CPU Avg (%),6.72726
Broker,CPU Variance,17.13558
Broker,Memory Min (MB),51.18697
Broker,Memory Max (MB),51.39425
Broker,Memory Avg (MB),51.33947
Broker,Memory Variance,0.00164
Messaging,Latency Min (ms),-16.90054
Messaging,Latency Max (ms),106.66776
Messaging,Latency Avg (ms),16.25680
Messaging,Latency Variance,203.89725
Messaging,Throughput (msgs/sec),105.69242
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18482
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18482
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18482
Purpose Correctness,Total Received,18482
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
