Metric Category,Metric Name,Value
Broker,CPU Min (%),1.76471
Broker,CPU Max (%),16.64817
Broker,CPU Avg (%),6.60777
Broker,CPU Variance,11.76226
Broker,Memory Min (MB),51.96239
Broker,Memory Max (MB),52.09604
Broker,Memory Avg (MB),52.03046
Broker,Memory Variance,0.00228
Messaging,Latency Min (ms),-2.34413
Messaging,Latency Max (ms),150.11621
Messaging,Latency Avg (ms),19.67962
Messaging,Latency Variance,237.34365
Messaging,Throughput (msgs/sec),99.64800
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17516
Messaging,Non-Data Messages,252
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17516
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17516
Purpose Correctness,Total Received,17516
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,116
OP Correctness,Total Actual Responses,116
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
