Metric Category,Metric Name,Value
Broker,CPU Min (%),12.63282
Broker,CPU Max (%),17.78029
Broker,CPU Avg (%),14.38349
Broker,CPU Variance,0.46078
Broker,Memory Min (MB),45.19824
Broker,Memory Max (MB),47.17130
Broker,Memory Avg (MB),46.18382
Broker,Memory Variance,0.32571
Messaging,Latency Min (ms),-8.59952
Messaging,Latency Max (ms),109.36093
Messaging,Latency Avg (ms),14.45948
Messaging,Latency Variance,179.61199
Messaging,Throughput (msgs/sec),267.05012
Messaging,Avg Header Size (bytes),27.66175
Messaging,Data Messages,47964
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47964
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47964
Purpose Correctness,Total Received,47964
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
