Metric Category,Metric Name,Value
Broker,CPU Min (%),2.26730
Broker,CPU Max (%),17.98246
Broker,CPU Avg (%),7.65796
Broker,CPU Variance,17.53025
Broker,Memory Min (MB),45.71463
Broker,Memory Max (MB),46.48848
Broker,Memory Avg (MB),46.08931
Broker,Memory Variance,0.05275
Messaging,Latency Min (ms),-11.17945
Messaging,Latency Max (ms),178.50423
Messaging,Latency Avg (ms),13.72313
Messaging,Latency Variance,177.07797
Messaging,Throughput (msgs/sec),107.62442
Messaging,Avg Header Size (bytes),27.82999
Messaging,Data Messages,18911
Messaging,Non-Data Messages,422
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,286
OP Correctness,Total Actual Responses,286
OP Correctness,Total Relevant Requests Recieved,347
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9145
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
