Metric Category,Metric Name,Value
Broker,CPU Min (%),2.53317
Broker,CPU Max (%),17.87004
Broker,CPU Avg (%),7.35493
Broker,CPU Variance,15.92001
Broker,Memory Min (MB),51.39572
Broker,Memory Max (MB),52.10643
Broker,Memory Avg (MB),51.73257
Broker,Memory Variance,0.04693
Messaging,Latency Min (ms),-34.43956
Messaging,Latency Max (ms),183.32314
Messaging,Latency Avg (ms),17.43650
Messaging,Latency Variance,447.80907
Messaging,Throughput (msgs/sec),106.09199
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,383
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,127
OP Correctness,Total Expected Responses,247
OP Correctness,Total Actual Responses,247
OP Correctness,Total Relevant Requests Recieved,312
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8920
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
