Metric Category,Metric Name,Value
Broker,CPU Min (%),1.91847
Broker,CPU Max (%),17.19818
Broker,CPU Avg (%),6.77186
Broker,CPU Variance,15.98363
Broker,Memory Min (MB),45.75271
Broker,Memory Max (MB),45.84410
Broker,Memory Avg (MB),45.79685
Broker,Memory Variance,0.00075
Messaging,Latency Min (ms),-41.23473
Messaging,Latency Max (ms),479.74968
Messaging,Latency Avg (ms),15.18763
Messaging,Latency Variance,262.09521
Messaging,Throughput (msgs/sec),107.66774
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18736
Messaging,Non-Data Messages,397
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,261
OP Correctness,Total Actual Responses,261
OP Correctness,Total Relevant Requests Recieved,290
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9294
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
