Metric Category,Metric Name,Value
Broker,CPU Min (%),2.27001
Broker,CPU Max (%),18.65854
Broker,CPU Avg (%),7.13255
Broker,CPU Variance,17.87696
Broker,Memory Min (MB),82.11451
Broker,Memory Max (MB),82.87655
Broker,Memory Avg (MB),82.49906
Broker,Memory Variance,0.05189
Messaging,Latency Min (ms),-11.34896
Messaging,Latency Max (ms),103.46413
Messaging,Latency Avg (ms),12.31234
Messaging,Latency Variance,134.72833
Messaging,Throughput (msgs/sec),108.04713
Messaging,Avg Header Size (bytes),27.92200
Messaging,Data Messages,18911
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
