Metric Category,Metric Name,Value
Broker,CPU Min (%),1.77305
Broker,CPU Max (%),15.80645
Broker,CPU Avg (%),6.18785
Broker,CPU Variance,14.63761
Broker,Memory Min (MB),81.89719
Broker,Memory Max (MB),82.01886
Broker,Memory Avg (MB),81.96420
Broker,Memory Variance,0.00116
Messaging,Latency Min (ms),-9.83024
Messaging,Latency Max (ms),177.94418
Messaging,Latency Avg (ms),13.59849
Messaging,Latency Variance,151.20974
Messaging,Throughput (msgs/sec),107.48778
Messaging,Avg Header Size (bytes),27.10488
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
