Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-11.22999
Messaging,Latency Max (ms),134.36127
Messaging,Latency Avg (ms),17.51470
Messaging,Latency Variance,298.81223
Messaging,Throughput (msgs/sec),112.60899
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,19622
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19614
Purpose Correctness,Total Invalid Messages,8
Purpose Correctness,Total Expected,19622
Purpose Correctness,Total Received,19622
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0004
Purpose Correctness,Avg False Reject Rate,0.0000
