Metric Category,Metric Name,Value
Broker,CPU Min (%),1.78998
Broker,CPU Max (%),17.66990
Broker,CPU Avg (%),5.67897
Broker,CPU Variance,12.62798
Broker,Memory Min (MB),85.03392
Broker,Memory Max (MB),85.10282
Broker,Memory Avg (MB),85.07989
Broker,Memory Variance,0.00020
Messaging,Latency Min (ms),-2.52151
Messaging,Latency Max (ms),184.58080
Messaging,Latency Avg (ms),15.36022
Messaging,Latency Variance,225.06019
Messaging,Throughput (msgs/sec),107.40134
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
