Metric Category,Metric Name,Value
Broker,CPU Min (%),2.57669
Broker,CPU Max (%),17.91359
Broker,CPU Avg (%),7.75748
Broker,CPU Variance,16.14265
Broker,Memory Min (MB),51.42080
Broker,Memory Max (MB),52.16313
Broker,Memory Avg (MB),51.77389
Broker,Memory Variance,0.05274
Messaging,Latency Min (ms),-16.72292
Messaging,Latency Max (ms),230.50737
Messaging,Latency Avg (ms),18.33086
Messaging,Latency Variance,509.75477
Messaging,Throughput (msgs/sec),106.55004
Messaging,Avg Header Size (bytes),27.92200
Messaging,Data Messages,18666
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18666
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18666
Purpose Correctness,Total Received,18666
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
