Metric Category,Metric Name,Value
Broker,CPU Min (%),2.11268
Broker,CPU Max (%),17.27749
Broker,CPU Avg (%),6.49601
Broker,CPU Variance,16.31382
Broker,Memory Min (MB),82.09601
Broker,Memory Max (MB),82.22177
Broker,Memory Avg (MB),82.16658
Broker,Memory Variance,0.00108
Messaging,Latency Min (ms),-14.34779
Messaging,Latency Max (ms),114.41994
Messaging,Latency Avg (ms),14.34625
Messaging,Latency Variance,168.01725
Messaging,Throughput (msgs/sec),105.88879
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18636
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
