Metric Category,Metric Name,Value
Broker,CPU Min (%),11.55556
Broker,CPU Max (%),16.07930
Broker,CPU Avg (%),13.24325
Broker,CPU Variance,0.38912
Broker,Memory Min (MB),40.69666
Broker,Memory Max (MB),40.87209
Broker,Memory Avg (MB),40.77359
Broker,Memory Variance,0.00149
Messaging,Latency Min (ms),-2.99335
Messaging,Latency Max (ms),139.66727
Messaging,Latency Avg (ms),19.03648
Messaging,Latency Variance,253.30352
Messaging,Throughput (msgs/sec),287.29699
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,51678
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,51678
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,51678
Purpose Correctness,Total Received,51678
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
