Metric Category,Metric Name,Value
Broker,CPU Min (%),2.36686
Broker,CPU Max (%),17.82511
Broker,CPU Avg (%),7.17559
Broker,CPU Variance,16.77980
Broker,Memory Min (MB),41.00718
Broker,Memory Max (MB),41.75271
Broker,Memory Avg (MB),41.36240
Broker,Memory Variance,0.05013
Messaging,Latency Min (ms),-9.03106
Messaging,Latency Max (ms),199.73016
Messaging,Latency Avg (ms),13.41783
Messaging,Latency Variance,195.33493
Messaging,Throughput (msgs/sec),107.86806
Messaging,Avg Header Size (bytes),27.82999
Messaging,Data Messages,18911
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
