Metric Category,Metric Name,Value
Broker,CPU Min (%),12.68743
Broker,CPU Max (%),20.60536
Broker,CPU Avg (%),14.46764
Broker,CPU Variance,0.63406
Broker,Memory Min (MB),48.40548
Broker,Memory Max (MB),50.46734
Broker,Memory Avg (MB),49.41760
Broker,Memory Variance,0.33229
Messaging,Latency Min (ms),-12.29239
Messaging,Latency Max (ms),121.00887
Messaging,Latency Avg (ms),14.72464
Messaging,Latency Variance,185.02723
Messaging,Throughput (msgs/sec),268.44695
Messaging,Avg Header Size (bytes),27.66038
Messaging,Data Messages,48204
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,48204
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,48204
Purpose Correctness,Total Received,48204
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
