Metric Category,Metric Name,Value
Broker,CPU Min (%),2.35018
Broker,CPU Max (%),18.08874
Broker,CPU Avg (%),6.92280
Broker,CPU Variance,16.25282
Broker,Memory Min (MB),81.92859
Broker,Memory Max (MB),82.64137
Broker,Memory Avg (MB),82.29499
Broker,Memory Variance,0.04170
Messaging,Latency Min (ms),-46.40150
Messaging,Latency Max (ms),112.02383
Messaging,Latency Avg (ms),11.31091
Messaging,Latency Variance,113.08793
Messaging,Throughput (msgs/sec),107.74199
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
