Metric Category,Metric Name,Value
Broker,CPU Min (%),1.67866
Broker,CPU Max (%),18.38521
Broker,CPU Avg (%),6.65573
Broker,CPU Variance,17.30713
Broker,Memory Min (MB),82.14028
Broker,Memory Max (MB),82.30617
Broker,Memory Avg (MB),82.23285
Broker,Memory Variance,0.00177
Messaging,Latency Min (ms),-8.36015
Messaging,Latency Max (ms),97.52560
Messaging,Latency Avg (ms),13.38008
Messaging,Latency Variance,149.83684
Messaging,Throughput (msgs/sec),105.49325
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18536
Messaging,Non-Data Messages,270
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,144
OP Correctness,Total Expected Responses,126
OP Correctness,Total Actual Responses,126
OP Correctness,Total Relevant Requests Recieved,143
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9931
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
