Metric Category,Metric Name,Value
Broker,CPU Min (%),2.03349
Broker,CPU Max (%),15.91727
Broker,CPU Avg (%),6.43574
Broker,CPU Variance,14.95312
Broker,Memory Min (MB),51.33925
Broker,Memory Max (MB),51.39459
Broker,Memory Avg (MB),51.36691
Broker,Memory Variance,0.00018
Messaging,Latency Min (ms),-12.18176
Messaging,Latency Max (ms),176.53155
Messaging,Latency Avg (ms),15.22360
Messaging,Latency Variance,211.22970
Messaging,Throughput (msgs/sec),105.51944
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18585
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18585
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18582
Purpose Correctness,Total Received,18585
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
