Metric Category,Metric Name,Value
Broker,CPU Min (%),2.15054
Broker,CPU Max (%),17.64160
Broker,CPU Avg (%),6.90519
Broker,CPU Variance,16.12426
Broker,Memory Min (MB),85.08886
Broker,Memory Max (MB),85.74582
Broker,Memory Avg (MB),85.40380
Broker,Memory Variance,0.04018
Messaging,Latency Min (ms),-55.63068
Messaging,Latency Max (ms),159.53541
Messaging,Latency Avg (ms),12.22331
Messaging,Latency Variance,133.75533
Messaging,Throughput (msgs/sec),108.26646
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
