Metric Category,Metric Name,Value
Broker,CPU Min (%),1.43541
Broker,CPU Max (%),17.18919
Broker,CPU Avg (%),6.43105
Broker,CPU Variance,17.34467
Broker,Memory Min (MB),84.95993
Broker,Memory Max (MB),85.12082
Broker,Memory Avg (MB),85.02934
Broker,Memory Variance,0.00171
Messaging,Latency Min (ms),-11.50608
Messaging,Latency Max (ms),112.83731
Messaging,Latency Avg (ms),13.07824
Messaging,Latency Variance,137.82312
Messaging,Throughput (msgs/sec),105.59804
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
