Metric Category,Metric Name,Value
Broker,CPU Min (%),1.88679
Broker,CPU Max (%),15.73302
Broker,CPU Avg (%),5.91772
Broker,CPU Variance,11.88609
Broker,Memory Min (MB),51.74712
Broker,Memory Max (MB),51.82666
Broker,Memory Avg (MB),51.79773
Broker,Memory Variance,0.00066
Messaging,Latency Min (ms),-3.70765
Messaging,Latency Max (ms),276.16715
Messaging,Latency Avg (ms),18.35452
Messaging,Latency Variance,311.75876
Messaging,Throughput (msgs/sec),99.40839
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17516
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17516
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17516
Purpose Correctness,Total Received,17516
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
