Metric Category,Metric Name,Value
Broker,CPU Min (%),1.77305
Broker,CPU Max (%),17.42243
Broker,CPU Avg (%),6.99543
Broker,CPU Variance,16.25570
Broker,Memory Min (MB),63.34605
Broker,Memory Max (MB),63.44664
Broker,Memory Avg (MB),63.40430
Broker,Memory Variance,0.00074
Messaging,Latency Min (ms),-7.53069
Messaging,Latency Max (ms),107.56779
Messaging,Latency Avg (ms),14.18552
Messaging,Latency Variance,159.38077
Messaging,Throughput (msgs/sec),106.22188
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,402
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,266
OP Correctness,Total Actual Responses,266
OP Correctness,Total Relevant Requests Recieved,298
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9107
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
