Metric Category,Metric Name,Value
Broker,CPU Min (%),11.84669
Broker,CPU Max (%),15.91928
Broker,CPU Avg (%),13.70233
Broker,CPU Variance,0.34322
Broker,Memory Min (MB),46.31351
Broker,Memory Max (MB),46.63179
Broker,Memory Avg (MB),46.47670
Broker,Memory Variance,0.00691
Messaging,Latency Min (ms),-10.24008
Messaging,Latency Max (ms),113.17968
Messaging,Latency Avg (ms),15.51349
Messaging,Latency Variance,199.57222
Messaging,Throughput (msgs/sec),274.91401
Messaging,Avg Header Size (bytes),27.17266
Messaging,Data Messages,49416
Messaging,Non-Data Messages,248
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49416
Purpose Correctness,Total Received,49416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,112
OP Correctness,Total Actual Responses,112
OP Correctness,Total Relevant Requests Recieved,128
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9412
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
