Metric Category,Metric Name,Value
Broker,CPU Min (%),11.86441
Broker,CPU Max (%),15.96351
Broker,CPU Avg (%),13.23683
Broker,CPU Variance,0.38746
Broker,Memory Min (MB),41.38515
Broker,Memory Max (MB),41.58552
Broker,Memory Avg (MB),41.47560
Broker,Memory Variance,0.00196
Messaging,Latency Min (ms),-2.53344
Messaging,Latency Max (ms),151.98612
Messaging,Latency Avg (ms),19.39806
Messaging,Latency Variance,254.29036
Messaging,Throughput (msgs/sec),284.00225
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,51066
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,51066
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,51066
Purpose Correctness,Total Received,51066
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
