Metric Category,Metric Name,Value
Broker,CPU Min (%),1.34310
Broker,CPU Max (%),14.34237
Broker,CPU Avg (%),5.97259
Broker,CPU Variance,10.58902
Broker,Memory Min (MB),51.00303
Broker,Memory Max (MB),51.15085
Broker,Memory Avg (MB),51.09314
Broker,Memory Variance,0.00187
Messaging,Latency Min (ms),-5.16272
Messaging,Latency Max (ms),126.96743
Messaging,Latency Avg (ms),19.73573
Messaging,Latency Variance,266.68544
Messaging,Throughput (msgs/sec),100.27045
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17416
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17416
Purpose Correctness,Total Received,17416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,134
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9853
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
