Metric Category,Metric Name,Value
Broker,CPU Min (%),12.00000
Broker,CPU Max (%),15.33333
Broker,CPU Avg (%),13.63754
Broker,CPU Variance,0.31281
Broker,Memory Min (MB),41.11710
Broker,Memory Max (MB),41.55660
Broker,Memory Avg (MB),41.30454
Broker,Memory Variance,0.01237
Messaging,Latency Min (ms),-6.82187
Messaging,Latency Max (ms),118.73889
Messaging,Latency Avg (ms),15.44242
Messaging,Latency Variance,189.96658
Messaging,Throughput (msgs/sec),276.91500
Messaging,Avg Header Size (bytes),27.04831
Messaging,Data Messages,49806
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49806
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49806
Purpose Correctness,Total Received,49806
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
