Metric Category,Metric Name,Value
Broker,CPU Min (%),12.55605
Broker,CPU Max (%),16.91429
Broker,CPU Avg (%),13.58934
Broker,CPU Variance,0.35840
Broker,Memory Min (MB),48.32562
Broker,Memory Max (MB),48.70610
Broker,Memory Avg (MB),48.51364
Broker,Memory Variance,0.00918
Messaging,Latency Min (ms),-9.32431
Messaging,Latency Max (ms),154.39320
Messaging,Latency Avg (ms),15.82938
Messaging,Latency Variance,194.25907
Messaging,Throughput (msgs/sec),276.59758
Messaging,Avg Header Size (bytes),27.04873
Messaging,Data Messages,49746
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49746
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49746
Purpose Correctness,Total Received,49746
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
