Metric Category,Metric Name,Value
Broker,CPU Min (%),2.58519
Broker,CPU Max (%),17.55379
Broker,CPU Avg (%),7.91013
Broker,CPU Variance,15.23923
Broker,Memory Min (MB),51.41492
Broker,Memory Max (MB),52.18661
Broker,Memory Avg (MB),51.79578
Broker,Memory Variance,0.05233
Messaging,Latency Min (ms),-27.28105
Messaging,Latency Max (ms),279.23751
Messaging,Latency Avg (ms),18.85495
Messaging,Latency Variance,495.43763
Messaging,Throughput (msgs/sec),106.63121
Messaging,Avg Header Size (bytes),27.92200
Messaging,Data Messages,18666
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18666
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18666
Purpose Correctness,Total Received,18666
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
