Metric Category,Metric Name,Value
Broker,CPU Min (%),11.75214
Broker,CPU Max (%),16.29543
Broker,CPU Avg (%),13.67070
Broker,CPU Variance,0.52695
Broker,Memory Min (MB),45.35171
Broker,Memory Max (MB),45.70120
Broker,Memory Avg (MB),45.52232
Broker,Memory Variance,0.00781
Messaging,Latency Min (ms),-7.20310
Messaging,Latency Max (ms),136.07025
Messaging,Latency Avg (ms),15.46851
Messaging,Latency Variance,204.48354
Messaging,Throughput (msgs/sec),279.82156
Messaging,Avg Header Size (bytes),27.17282
Messaging,Data Messages,50340
Messaging,Non-Data Messages,248
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50340
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50340
Purpose Correctness,Total Received,50340
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,112
OP Correctness,Total Actual Responses,112
OP Correctness,Total Relevant Requests Recieved,129
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9485
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
