Metric Category,Metric Name,Value
Broker,CPU Min (%),12.61830
Broker,CPU Max (%),17.46032
Broker,CPU Avg (%),14.31743
Broker,CPU Variance,0.53285
Broker,Memory Min (MB),48.72397
Broker,Memory Max (MB),50.79155
Broker,Memory Avg (MB),49.77022
Broker,Memory Variance,0.34537
Messaging,Latency Min (ms),-13.51810
Messaging,Latency Max (ms),105.48306
Messaging,Latency Avg (ms),14.38291
Messaging,Latency Variance,189.35397
Messaging,Throughput (msgs/sec),272.91732
Messaging,Avg Header Size (bytes),27.66216
Messaging,Data Messages,49008
Messaging,Non-Data Messages,483
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,49008
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49008
Purpose Correctness,Total Received,49008
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,347
OP Correctness,Total Actual Responses,347
OP Correctness,Total Relevant Requests Recieved,388
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9004
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
