Metric Category,Metric Name,Value
Broker,CPU Min (%),2.01183
Broker,CPU Max (%),17.35537
Broker,CPU Avg (%),6.63115
Broker,CPU Variance,16.47468
Broker,Memory Min (MB),46.92884
Broker,Memory Max (MB),47.02470
Broker,Memory Avg (MB),46.98073
Broker,Memory Variance,0.00065
Messaging,Latency Min (ms),-13.78202
Messaging,Latency Max (ms),112.60915
Messaging,Latency Avg (ms),14.45545
Messaging,Latency Variance,169.07429
Messaging,Throughput (msgs/sec),106.90442
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18636
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
