Metric Category,Metric Name,Value
Broker,CPU Min (%),12.67760
Broker,CPU Max (%),17.23356
Broker,CPU Avg (%),14.55828
Broker,CPU Variance,0.47063
Broker,Memory Min (MB),45.79545
Broker,Memory Max (MB),47.83161
Broker,Memory Avg (MB),46.87939
Broker,Memory Variance,0.32710
Messaging,Latency Min (ms),-8.01325
Messaging,Latency Max (ms),128.15571
Messaging,Latency Avg (ms),14.36830
Messaging,Latency Variance,177.49817
Messaging,Throughput (msgs/sec),263.61240
Messaging,Avg Header Size (bytes),27.66180
Messaging,Data Messages,47064
Messaging,Non-Data Messages,429
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47064
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47064
Purpose Correctness,Total Received,47064
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,293
OP Correctness,Total Actual Responses,293
OP Correctness,Total Relevant Requests Recieved,321
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8649
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
