Metric Category,Metric Name,Value
Broker,CPU Min (%),1.98598
Broker,CPU Max (%),17.95491
Broker,CPU Avg (%),7.26889
Broker,CPU Variance,13.73992
Broker,Memory Min (MB),51.07349
Broker,Memory Max (MB),51.70852
Broker,Memory Avg (MB),51.37808
Broker,Memory Variance,0.03031
Messaging,Latency Min (ms),-11.28936
Messaging,Latency Max (ms),111.56797
Messaging,Latency Avg (ms),12.94972
Messaging,Latency Variance,132.41442
Messaging,Throughput (msgs/sec),92.50828
Messaging,Avg Header Size (bytes),27.93405
Messaging,Data Messages,16231
Messaging,Non-Data Messages,238
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16231
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16231
Purpose Correctness,Total Received,16231
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,102
OP Correctness,Total Actual Responses,102
OP Correctness,Total Relevant Requests Recieved,119
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8750
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
