Metric Category,Metric Name,Value
Broker,CPU Min (%),12.22092
Broker,CPU Max (%),21.15172
Broker,CPU Avg (%),13.63133
Broker,CPU Variance,0.87840
Broker,Memory Min (MB),40.66311
Broker,Memory Max (MB),40.97605
Broker,Memory Avg (MB),40.81801
Broker,Memory Variance,0.00713
Messaging,Latency Min (ms),-15.28406
Messaging,Latency Max (ms),146.40212
Messaging,Latency Avg (ms),15.48748
Messaging,Latency Variance,197.42549
Messaging,Throughput (msgs/sec),275.02359
Messaging,Avg Header Size (bytes),27.17284
Messaging,Data Messages,49434
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49434
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49434
Purpose Correctness,Total Received,49434
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
