Metric Category,Metric Name,Value
Broker,CPU Min (%),11.88889
Broker,CPU Max (%),15.71101
Broker,CPU Avg (%),13.59301
Broker,CPU Variance,0.42202
Broker,Memory Min (MB),45.80426
Broker,Memory Max (MB),46.15626
Broker,Memory Avg (MB),45.98519
Broker,Memory Variance,0.00740
Messaging,Latency Min (ms),-6.86193
Messaging,Latency Max (ms),114.87722
Messaging,Latency Avg (ms),16.04161
Messaging,Latency Variance,205.85364
Messaging,Throughput (msgs/sec),279.30938
Messaging,Avg Header Size (bytes),27.04802
Messaging,Data Messages,50226
Messaging,Non-Data Messages,461
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50226
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50226
Purpose Correctness,Total Received,50226
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,325
OP Correctness,Total Actual Responses,325
OP Correctness,Total Relevant Requests Recieved,388
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9132
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
