Metric Category,Metric Name,Value
Broker,CPU Min (%),1.89798
Broker,CPU Max (%),16.86275
Broker,CPU Avg (%),6.67684
Broker,CPU Variance,13.93707
Broker,Memory Min (MB),45.04111
Broker,Memory Max (MB),45.13621
Broker,Memory Avg (MB),45.09148
Broker,Memory Variance,0.00085
Messaging,Latency Min (ms),-32.69768
Messaging,Latency Max (ms),161.30972
Messaging,Latency Avg (ms),13.71354
Messaging,Latency Variance,154.38752
Messaging,Throughput (msgs/sec),106.23654
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18636
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
