Metric Category,Metric Name,Value
Broker,CPU Min (%),12.66667
Broker,CPU Max (%),16.25835
Broker,CPU Avg (%),14.48105
Broker,CPU Variance,0.42751
Broker,Memory Min (MB),41.86129
Broker,Memory Max (MB),43.87744
Broker,Memory Avg (MB),42.89749
Broker,Memory Variance,0.35092
Messaging,Latency Min (ms),-13.98277
Messaging,Latency Max (ms),119.60936
Messaging,Latency Avg (ms),14.63335
Messaging,Latency Variance,183.66742
Messaging,Throughput (msgs/sec),269.38417
Messaging,Avg Header Size (bytes),27.66346
Messaging,Data Messages,48384
Messaging,Non-Data Messages,442
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,48384
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,48384
Purpose Correctness,Total Received,48384
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,306
OP Correctness,Total Actual Responses,306
OP Correctness,Total Relevant Requests Recieved,336
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8792
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
