Metric Category,Metric Name,Value
Broker,CPU Min (%),2.28365
Broker,CPU Max (%),18.40563
Broker,CPU Avg (%),7.46289
Broker,CPU Variance,17.16340
Broker,Memory Min (MB),51.50689
Broker,Memory Max (MB),52.26265
Broker,Memory Avg (MB),51.86454
Broker,Memory Variance,0.05329
Messaging,Latency Min (ms),-25.38729
Messaging,Latency Max (ms),428.99776
Messaging,Latency Avg (ms),28.87765
Messaging,Latency Variance,1320.82449
Messaging,Throughput (msgs/sec),117.16235
Messaging,Avg Header Size (bytes),27.83015
Messaging,Data Messages,20351
Messaging,Non-Data Messages,658
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,20351
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,20351
Purpose Correctness,Total Received,20351
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,129
OP Correctness,Total Expected Responses,522
OP Correctness,Total Actual Responses,522
OP Correctness,Total Relevant Requests Recieved,562
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8265
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
