Metric Category,Metric Name,Value
Broker,CPU Min (%),1.89349
Broker,CPU Max (%),21.54031
Broker,CPU Avg (%),7.01423
Broker,CPU Variance,15.78753
Broker,Memory Min (MB),51.33872
Broker,Memory Max (MB),52.05577
Broker,Memory Avg (MB),51.70381
Broker,Memory Variance,0.04336
Messaging,Latency Min (ms),-16.05392
Messaging,Latency Max (ms),398.11635
Messaging,Latency Avg (ms),30.92752
Messaging,Latency Variance,2016.73307
Messaging,Throughput (msgs/sec),116.85662
Messaging,Avg Header Size (bytes),27.83228
Messaging,Data Messages,20351
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,20344
Purpose Correctness,Total Invalid Messages,7
Purpose Correctness,Total Expected,20351
Purpose Correctness,Total Received,20351
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0002
Purpose Correctness,Avg False Reject Rate,0.0000
