Metric Category,Metric Name,Value
Broker,CPU Min (%),2.26730
Broker,CPU Max (%),18.78558
Broker,CPU Avg (%),7.44400
Broker,CPU Variance,18.01399
Broker,Memory Min (MB),45.04712
Broker,Memory Max (MB),45.79777
Broker,Memory Avg (MB),45.40765
Broker,Memory Variance,0.05109
Messaging,Latency Min (ms),-8.13365
Messaging,Latency Max (ms),127.59686
Messaging,Latency Avg (ms),12.54623
Messaging,Latency Variance,153.71089
Messaging,Throughput (msgs/sec),106.82235
Messaging,Avg Header Size (bytes),27.83122
Messaging,Data Messages,18811
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
