Metric Category,Metric Name,Value
Broker,CPU Min (%),11.70455
Broker,CPU Max (%),15.75342
Broker,CPU Avg (%),13.23564
Broker,CPU Variance,0.40902
Broker,Memory Min (MB),41.68726
Broker,Memory Max (MB),41.89322
Broker,Memory Avg (MB),41.78540
Broker,Memory Variance,0.00239
Messaging,Latency Min (ms),-4.08125
Messaging,Latency Max (ms),135.84375
Messaging,Latency Avg (ms),19.57086
Messaging,Latency Variance,266.66751
Messaging,Throughput (msgs/sec),284.62598
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,51186
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,51186
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,51186
Purpose Correctness,Total Received,51186
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
