Metric Category,Metric Name,Value
Broker,CPU Min (%),11.97861
Broker,CPU Max (%),17.79070
Broker,CPU Avg (%),13.72285
Broker,CPU Variance,0.54621
Broker,Memory Min (MB),41.33385
Broker,Memory Max (MB),41.71945
Broker,Memory Avg (MB),41.50436
Broker,Memory Variance,0.00751
Messaging,Latency Min (ms),-5.79762
Messaging,Latency Max (ms),123.32368
Messaging,Latency Avg (ms),15.33746
Messaging,Latency Variance,197.25206
Messaging,Throughput (msgs/sec),275.96592
Messaging,Avg Header Size (bytes),27.17294
Messaging,Data Messages,49614
Messaging,Non-Data Messages,249
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49614
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49614
Purpose Correctness,Total Received,49614
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,113
OP Correctness,Total Actual Responses,113
OP Correctness,Total Relevant Requests Recieved,130
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9559
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
