Metric Category,Metric Name,Value
Broker,CPU Min (%),2.26730
Broker,CPU Max (%),18.01386
Broker,CPU Avg (%),6.82206
Broker,CPU Variance,12.26314
Broker,Memory Min (MB),51.91501
Broker,Memory Max (MB),52.50705
Broker,Memory Avg (MB),52.18740
Broker,Memory Variance,0.02546
Messaging,Latency Min (ms),-7.77245
Messaging,Latency Max (ms),100.76571
Messaging,Latency Avg (ms),12.75991
Messaging,Latency Variance,154.32066
Messaging,Throughput (msgs/sec),93.04067
Messaging,Avg Header Size (bytes),27.93436
Messaging,Data Messages,16311
Messaging,Non-Data Messages,241
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16311
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16311
Purpose Correctness,Total Received,16311
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,105
OP Correctness,Total Actual Responses,105
OP Correctness,Total Relevant Requests Recieved,122
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8971
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
