Metric Category,Metric Name,Value
Broker,CPU Min (%),11.48886
Broker,CPU Max (%),19.48198
Broker,CPU Avg (%),13.28538
Broker,CPU Variance,0.73972
Broker,Memory Min (MB),46.34084
Broker,Memory Max (MB),46.59269
Broker,Memory Avg (MB),46.45757
Broker,Memory Variance,0.00434
Messaging,Latency Min (ms),-2.19512
Messaging,Latency Max (ms),137.11929
Messaging,Latency Avg (ms),20.08262
Messaging,Latency Variance,258.99877
Messaging,Throughput (msgs/sec),281.82473
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,50676
Messaging,Non-Data Messages,250
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,50676
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50676
Purpose Correctness,Total Received,50676
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,114
OP Correctness,Total Actual Responses,114
OP Correctness,Total Relevant Requests Recieved,130
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9559
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
