Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-13.91220
Messaging,Latency Max (ms),247.95675
Messaging,Latency Avg (ms),17.10889
Messaging,Latency Variance,297.41698
Messaging,Throughput (msgs/sec),111.08093
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,19572
Messaging,Non-Data Messages,585
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19572
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19572
Purpose Correctness,Total Received,19572
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,449
OP Correctness,Total Actual Responses,449
OP Correctness,Total Relevant Requests Recieved,509
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7533
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
