Metric Category,Metric Name,Value
Broker,CPU Min (%),2.41838
Broker,CPU Max (%),17.51991
Broker,CPU Avg (%),7.25458
Broker,CPU Variance,14.01334
Broker,Memory Min (MB),85.34319
Broker,Memory Max (MB),86.05493
Broker,Memory Avg (MB),85.68617
Broker,Memory Variance,0.04785
Messaging,Latency Min (ms),-47.37473
Messaging,Latency Max (ms),112.75315
Messaging,Latency Avg (ms),13.10005
Messaging,Latency Variance,156.01513
Messaging,Throughput (msgs/sec),107.40351
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,253
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,117
OP Correctness,Total Actual Responses,117
OP Correctness,Total Relevant Requests Recieved,134
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9853
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
