Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-6.15215
Messaging,Latency Max (ms),126.37043
Messaging,Latency Avg (ms),16.31699
Messaging,Latency Variance,221.28539
Messaging,Throughput (msgs/sec),112.52228
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,19572
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19572
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19572
Purpose Correctness,Total Received,19572
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
