Metric Category,Metric Name,Value
Broker,CPU Min (%),1.69287
Broker,CPU Max (%),16.96323
Broker,CPU Avg (%),6.59663
Broker,CPU Variance,16.41378
Broker,Memory Min (MB),40.99790
Broker,Memory Max (MB),41.06379
Broker,Memory Avg (MB),41.02629
Broker,Memory Variance,0.00040
Messaging,Latency Min (ms),-12.13837
Messaging,Latency Max (ms),101.84693
Messaging,Latency Avg (ms),13.87650
Messaging,Latency Variance,164.91426
Messaging,Throughput (msgs/sec),105.88370
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
