Metric Category,Metric Name,Value
Broker,CPU Min (%),2.17654
Broker,CPU Max (%),16.45327
Broker,CPU Avg (%),6.85605
Broker,CPU Variance,14.40579
Broker,Memory Min (MB),51.31945
Broker,Memory Max (MB),51.39919
Broker,Memory Avg (MB),51.36036
Broker,Memory Variance,0.00039
Messaging,Latency Min (ms),-48.80571
Messaging,Latency Max (ms),99.86162
Messaging,Latency Avg (ms),15.80018
Messaging,Latency Variance,175.87873
Messaging,Throughput (msgs/sec),105.92478
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18482
Messaging,Non-Data Messages,449
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18482
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18482
Purpose Correctness,Total Received,18482
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,313
OP Correctness,Total Actual Responses,313
OP Correctness,Total Relevant Requests Recieved,357
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7439
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
