Metric Category,Metric Name,Value
Broker,CPU Min (%),2.67131
Broker,CPU Max (%),17.96034
Broker,CPU Avg (%),7.37536
Broker,CPU Variance,16.64996
Broker,Memory Min (MB),81.92148
Broker,Memory Max (MB),82.63093
Broker,Memory Avg (MB),82.28604
Broker,Memory Variance,0.04314
Messaging,Latency Min (ms),-15.27047
Messaging,Latency Max (ms),110.19993
Messaging,Latency Avg (ms),12.82356
Messaging,Latency Variance,132.08456
Messaging,Throughput (msgs/sec),106.87443
Messaging,Avg Header Size (bytes),27.92159
Messaging,Data Messages,18811
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18811
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18811
Purpose Correctness,Total Received,18811
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
