Metric Category,Metric Name,Value
Broker,CPU Min (%),11.67630
Broker,CPU Max (%),16.05505
Broker,CPU Avg (%),13.19613
Broker,CPU Variance,0.40930
Broker,Memory Min (MB),45.40572
Broker,Memory Max (MB),45.58154
Broker,Memory Avg (MB),45.48640
Broker,Memory Variance,0.00152
Messaging,Latency Min (ms),-12.30454
Messaging,Latency Max (ms),136.24835
Messaging,Latency Avg (ms),19.37433
Messaging,Latency Variance,256.24274
Messaging,Throughput (msgs/sec),287.39284
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,51690
Messaging,Non-Data Messages,251
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,51690
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,51690
Purpose Correctness,Total Received,51690
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,115
OP Correctness,Total Actual Responses,115
OP Correctness,Total Relevant Requests Recieved,130
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9559
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
