Metric Category,Metric Name,Value
Broker,CPU Min (%),12.81139
Broker,CPU Max (%),16.41618
Broker,CPU Avg (%),14.44728
Broker,CPU Variance,0.41980
Broker,Memory Min (MB),45.35145
Broker,Memory Max (MB),47.32813
Broker,Memory Avg (MB),46.39546
Broker,Memory Variance,0.30751
Messaging,Latency Min (ms),-18.84484
Messaging,Latency Max (ms),105.24058
Messaging,Latency Avg (ms),14.20114
Messaging,Latency Variance,177.66413
Messaging,Throughput (msgs/sec),267.20691
Messaging,Avg Header Size (bytes),27.76745
Messaging,Data Messages,47814
Messaging,Non-Data Messages,252
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47814
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47814
Purpose Correctness,Total Received,47814
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,116
OP Correctness,Total Actual Responses,116
OP Correctness,Total Relevant Requests Recieved,131
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9632
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
