Metric Category,Metric Name,Value
Broker,CPU Min (%),12.38426
Broker,CPU Max (%),15.41020
Broker,CPU Avg (%),13.56466
Broker,CPU Variance,0.30479
Broker,Memory Min (MB),41.62558
Broker,Memory Max (MB),41.98759
Broker,Memory Avg (MB),41.81279
Broker,Memory Variance,0.00729
Messaging,Latency Min (ms),-12.35676
Messaging,Latency Max (ms),109.20691
Messaging,Latency Avg (ms),15.11631
Messaging,Latency Variance,186.57073
Messaging,Throughput (msgs/sec),276.59551
Messaging,Avg Header Size (bytes),27.17300
Messaging,Data Messages,49734
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49734
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49734
Purpose Correctness,Total Received,49734
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
