Metric Category,Metric Name,Value
Broker,CPU Min (%),2.36967
Broker,CPU Max (%),18.36935
Broker,CPU Avg (%),7.07399
Broker,CPU Variance,16.62956
Broker,Memory Min (MB),51.26009
Broker,Memory Max (MB),51.97295
Broker,Memory Avg (MB),51.59157
Broker,Memory Variance,0.04777
Messaging,Latency Min (ms),-35.63285
Messaging,Latency Max (ms),450.39248
Messaging,Latency Avg (ms),17.12900
Messaging,Latency Variance,542.95647
Messaging,Throughput (msgs/sec),105.58916
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
